country,country_serial,metric,unit,sector,sub_sector,sub_sub_sector,source_link,source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Gambia,22,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,Electricity final consumption per capita,https://africa-energy-portal.org/database,AFREC Database,42.6555633544922,47.2142524719238,51.062629699707,54.941463470459,43.4166679382324,62.1431121826172,51.4610176086426,67.0861740112305,65.5803451538086,44.5414695739746,56.8860359191895,55.1203384399414,670.294250488281,649.673767089844,642.721618652344,74.6645660400391,73.2141876220703,74.0054092407227,74.9389572143555,76.0295791625977,77.2938461303711,82.4319458007813,82.4319458007813
Gambia,22,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,Electricity generated from biofuels and waste,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,Electricity generated from fossil fuels,https://africa-energy-portal.org/database,AFREC Database,111.0,127.0,142.0,158.0,174.0,191.0,163.0,220.0,222.0,155.0,203.0,203.0,236.433197021484,236.433197021484,304.0,309.767608642578,315.877075195313,322.327484130859,329.121154785156,336.263000488281,343.760375976563,351.622619628906,351.622619628906
Gambia,22,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,Electricity generated from geothermal energy,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,Electricity generated from hydropower,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,Electricity generated from nuclear power,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,Electricity generated from renewable sources,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,6.05600023269653,6.13191175460815,6.24233484268188,6.3548002243042,6.48452186584473,6.63129758834839,7.29442739486694,7.29442739486694
Gambia,22,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources",https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,6.05600023269653,6.13191175460815,6.24233484268188,6.3548002243042,6.48452186584473,6.63129758834839,7.29442739486694,7.29442739486694
Gambia,22,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,Electricity generation per capita,https://africa-energy-portal.org/database,AFREC Database,90.1088104248047,99.9610366821289,108.285438537598,116.67456817627,124.412528991699,132.252777099609,109.321060180664,142.939193725586,139.748153686523,94.5375595092773,121.147720336914,117.386817932129,132.306686401367,128.23649597168,161.63916015625,159.701248168945,157.963623046875,156.419494628906,155.042709350586,153.83122253418,152.776443481445,152.086486816406,152.086486816406
Gambia,22,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,"Electricity generation, Total",https://africa-energy-portal.org/database,AFREC Database,111.0,127.0,142.0,158.0,174.0,191.0,163.0,220.0,222.0,155.0,205.0,205.0,238.433197021484,238.433197021484,310.0,315.823608398438,322.008972167969,328.56982421875,335.475952148438,342.747528076172,350.391662597656,358.917053222656,358.917053222656
Gambia,22,Electricity import (GWh),GWh,Electricity,Supply,Electricity import,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity installed capacity in Bioenergy (MW),MW,Electricity,Technical,Electricity installed capacity in Bioenergy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity installed capacity in Fossil fuels (MW),MW,Electricity,Technical,Electricity installed capacity in Fossil fuels,https://africa-energy-portal.org/database,IRENA database,29.0,29.0,32.0,35.0,40.0,44.0,48.0,53.0,53.0,62.0,74.0,74.0,74.0,91.4000015258789,91.4000015258789,91.4000015258789,91.4000015258789,91.4000015258789,102.0,102.0,102.0,120.0,120.0
Gambia,22,Electricity installed capacity in Geothermal (MW),MW,Electricity,Technical,Electricity installed capacity in Geothermal,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity installed capacity in Hydropower (MW),MW,Electricity,Technical,Electricity installed capacity in Hydropower,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity installed capacity in Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,29.0,29.0,32.0,35.0,40.0,44.0,48.0,53.0,53.0,62.0,74.0,74.0,74.0,91.4000015258789,91.4000015258789,91.4000015258789,91.4000015258789,91.4000015258789,102.0,102.0,102.0,120.0,120.0
Gambia,22,Electricity installed capacity in Nuclear (MW),MW,Electricity,Technical,Electricity installed capacity in Nuclear,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Electricity installed capacity in Solar (MW),MW,Electricity,Technical,Electricity installed capacity in Solar,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0480000004172325,0.068000003695488,0.0700000002980232,0.0719999969005585,0.18299999833107,0.18299999833107,0.186000004410744,0.282999992370605,0.38400000333786,0.504000008106232,0.975000023841858,1.28600001335144,1.32500004768372,1.8289999961853,1.81900000572205,1.80599999427795,1.72200000286102
Gambia,22,Electricity installed capacity in Total renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Total renewable energy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0480000004172325,0.068000003695488,0.0700000002980232,0.222000002861023,0.333000004291534,0.333000004291534,1.23599994182587,1.33299994468689,1.59800004959106,1.71800005435944,2.18899989128113,2.5,2.53900003433228,3.04299998283386,3.03299999237061,3.01999998092651,2.93600010871887
Gambia,22,Electricity installed capacity in Wind (MW),MW,Electricity,Technical,Electricity installed capacity in Wind,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150000005960464,0.150000005960464,0.150000005960464,1.04999995231628,1.04999995231628,1.21399998664856,1.21399998664856,1.21399998664856,1.21399998664856,1.21399998664856,1.21399998664856,1.21399998664856,1.21399998664856,1.21399998664856
Gambia,22,Electricity installed capacity in other Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in other Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,"Electricity installed capacity, Total (MW)",MW,Electricity,Technical,"Electricity installed capacity, Total",https://africa-energy-portal.org/database,IRENA database,29.0,29.0,32.0,35.0,40.0,44.0,48.0480003356934,53.068000793457,53.0699996948242,62.2220001220703,74.3330001831055,74.3330001831055,75.2360000610352,92.7330017089844,92.9980010986328,93.1179962158203,93.588996887207,93.9000015258789,104.539001464844,105.042999267578,105.032997131348,123.019996643066,122.935997009277
Gambia,22,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,Electricity: Net imports,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,22,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,Energy intensity level of primary energy,https://africa-energy-portal.org/database,Tracking SDG7/WBG,3.12919998168945,3.10220003128052,3.22979998588562,3.04679989814758,2.94190001487732,3.04909992218018,3.20120000839233,3.21919989585876,3.08809995651245,3.08739995956421,2.91770005226135,3.24040007591248,3.13109993934631,3.01349997520447,3.33859992027283,3.48049998283386,3.44630002975464,3.29489994049072,3.23900008201599,3.23740005493164,3.19050002098084,3.105299949646,3.105299949646
Gambia,22,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,Energy,Access,Energy: Population without access to clean cooking fuels,https://africa-energy-portal.org/database,Tracking SDG7/WBG,1.18626582622528,1.22348666191101,1.26414048671722,1.30679726600647,1.34962296485901,1.39510107040405,1.44330835342407,1.49140346050262,1.54091489315033,1.59201276302338,1.64646100997925,1.70445024967194,1.76067614555359,1.81655955314636,1.87757706642151,1.93803822994232,1.99976944923401,2.06275773048401,2.12481713294983,2.18796968460083,2.25221014022827,2.31983470916748,2.38615679740906
Gambia,22,Population with access to electricity-National (millions of people),Millions of people,Electricity,Access,Population with access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.422522008419037,0.379878014326096,0.413073986768723,0.376464992761612,0.486703008413315,0.44048199057579,0.568078994750977,0.612568020820618,0.659256994724274,0.70828902721405,0.791925013065338,0.843492984771729,0.899259984493256,0.957551002502441,1.01646101474762,1.08174097537994,1.14971399307251,1.18051898479462,1.30474996566772,1.38363397121429,1.42655205726624,1.50329005718231,1.58753395080566
Gambia,22,Population with access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.120729997754097,0.0637789964675903,0.071261003613472,0.00669499998912215,0.0885640010237694,0.031182000413537,0.107786998152733,0.118136003613472,0.128747999668121,0.138900995254517,0.18231600522995,0.191184997558594,0.200213998556137,0.237629994750023,0.221110999584198,0.233023002743721,0.245122000575066,0.16966900229454,0.291891992092133,0.299062013626099,0.266036987304688,0.270794987678528,0.273764997720718
Gambia,22,Population with access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.301791995763779,0.316098004579544,0.341812998056412,0.369769990444183,0.398137986660004,0.409299999475479,0.460290998220444,0.494430989027023,0.530507981777191,0.569387018680573,0.609609007835388,0.652306973934174,0.69904500246048,0.719920992851257,0.795350015163422,0.848717987537384,0.904591977596283,1.01084995269775,1.01285696029663,1.0845719575882,1.16051495075226,1.23249399662018,1.31376898288727
Gambia,22,Population without access to electricity-National (millions of people),Millions of people,Electricity,Access,Population without access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.809321999549866,0.8906170129776,0.898275017738342,0.977729022502899,0.911870002746582,1.00372195243835,0.922941982746124,0.926548004150391,0.929314970970154,0.931271016597748,0.900223970413208,0.902869999408722,0.902864992618561,0.901772975921631,0.90139102935791,0.895848989486694,0.888786971569061,0.920049011707306,0.859014987945557,0.844440996646881,0.866940975189209,0.856664001941681,0.839888989925385
Gambia,22,Population without access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.521450996398926,0.58703601360321,0.58856999874115,0.66289097070694,0.592702984809875,0.661752998828888,0.596705973148346,0.597842991352081,0.598645985126495,0.599938988685608,0.567956984043121,0.570510983467102,0.572815001010895,0.546627998352051,0.574253022670746,0.57328599691391,0.571952998638153,0.657984972000122,0.546142995357513,0.549149990081787,0.592148005962372,0.5971400141716,0.60368800163269
Gambia,22,Population without access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.28787100315094,0.303582012653351,0.30970498919487,0.314837992191315,0.319168001413345,0.341969013214111,0.326236993074417,0.328705996274948,0.33066999912262,0.331333011388779,0.332266986370087,0.332359999418259,0.330051004886627,0.355145007371902,0.327138006687164,0.322562992572784,0.316834002733231,0.262064009904861,0.312873005867004,0.295291006565094,0.27479299902916,0.259525001049042,0.236201003193855
Ghana,23,Electricity export (GWh),GWh,Electricity,Supply,Electricity export,https://africa-energy-portal.org/database,AFREC Database,392.0,302.0,612.0,604.0,665.0,639.0,754.0,246.0,538.0,752.0,1036.0,691.0,667.0,530.0,522.0,587.0,511.0,523.962280273438,1120.19494628906,1098.46801757813,1238.31994628906,1734.03295898438,1734.03295898438
Ghana,23,Electricity final consumption (GWh),GWh,Electricity,Supply,Electricity final consumption,https://africa-energy-portal.org/database,AFREC Database,6367.0,6564.0,6219.0,4603.0,4593.0,5259.0,6657.0,5720.0,6330.0,6410.0,7124.0,7976.0,5550.0,8286.0,9808.0,9399.0771484375,8416.0,12094.037109375,12388.3251953125,12705.408203125,13045.8466796875,26547.0,26547.0
Ghana,23,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,Electricity final consumption per capita,https://africa-energy-portal.org/database,AFREC Database,336.188842773438,337.974212646484,312.127960205078,225.121017456055,218.854568481445,244.127639770508,301.038909912109,251.980041503906,271.689666748047,268.157867431641,290.631988525391,317.4931640625,215.67594909668,314.503967285156,363.763671875,340.758392333984,298.368499755859,419.442169189453,420.461639404297,422.149139404297,424.479461669922,846.145141601563,846.145141601563
Ghana,23,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,Electricity generated from biofuels and waste,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,23,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,Electricity generated from fossil fuels,https://africa-energy-portal.org/database,AFREC Database,614.0,1250.0,2237.0,1996.0,758.0,1159.0,2811.0,3251.0,2129.0,2081.0,3171.0,3639.0,3953.0,4635.0,4572.0,5643.0,7435.0,8424.0,8703.6669921875,9017.2822265625,9366.6064453125,14392.5595703125,14392.5595703125
Ghana,23,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,Electricity generated from geothermal energy,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,23,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,Electricity generated from hydropower,https://africa-energy-portal.org/database,AFREC Database,6606.0,6608.0,5036.0,3885.0,5281.0,5329.0,5619.0,3727.0,6195.0,6877.0,6925.0,7561.0,8070.0,8233.0,8387.0,5845.0,5582.39990234375,5616.126953125,5963.6484375,6331.97021484375,6723.533203125,7520.830078125,7520.830078125
Ghana,23,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,Electricity generated from nuclear power,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,23,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,Electricity generated from renewable sources,https://africa-energy-portal.org/database,AFREC Database,6606.0,6608.0,5036.0,3885.0,5281.0,5329.0,5619.0,3727.0,6195.0,6877.0,6925.0,7561.0,8070.0,8236.0,8391.0,5848.0,5609.39990234375,5644.0390625,5992.56689453125,6362.31689453125,6755.76416015625,7643.08984375,7643.08984375
Ghana,23,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources",https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,27.0,27.9120006561279,28.9185695648193,30.3466987609863,32.230884552002,122.26000213623,122.26000213623
Ghana,23,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,Electricity generation per capita,https://africa-energy-portal.org/database,AFREC Database,381.228759765625,404.60107421875,365.027618408203,287.624755859375,287.755859375,301.178955078125,381.216461181641,307.398040771484,357.274078369141,374.751647949219,411.878204345703,445.827911376953,467.220184326172,488.532531738281,480.777801513672,416.599884033203,462.457000732422,487.903869628906,498.792083740234,511.001617431641,524.581787109375,702.352722167969,702.352722167969
Ghana,23,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,"Electricity generation, Total",https://africa-energy-portal.org/database,AFREC Database,7220.0,7858.0,7273.0,5881.0,6039.0,6488.0,8430.0,6978.0,8324.0,8958.0,10096.0,11200.0,12023.0,12871.0,12963.0,11491.0,13044.400390625,14068.0390625,14696.234375,15379.599609375,16122.3701171875,22035.650390625,22035.650390625
Ghana,23,Electricity import (GWh),GWh,Electricity,Supply,Electricity import,https://africa-energy-portal.org/database,AFREC Database,864.0,462.0,1146.0,940.0,878.0,815.0,629.0,432.0,275.0,198.0,106.0,81.0,128.0,27.0,51.0,223.0,186.620407104492,503.028289794922,520.194885253906,508.659088134766,659.768371582031,43.9613990783691,43.9613990783691
Ghana,23,Electricity installed capacity in Bioenergy (MW),MW,Electricity,Technical,Electricity installed capacity in Bioenergy,https://africa-energy-portal.org/database,IRENA database,5.77400016784668,5.77400016784668,5.77400016784668,5.77400016784668,5.77400016784668,5.77400016784668,4.10400009155273,4.10400009155273,6.77400016784668,6.77400016784668,6.77400016784668,6.77400016784668,6.77400016784668,6.77400016784668,8.27400016784668,8.37399959564209,8.37399959564209,8.37399959564209,8.37399959564209,8.37399959564209,8.37399959564209,8.37399959564209,8.37399959564209
Ghana,23,Electricity installed capacity in Fossil fuels (MW),MW,Electricity,Technical,Electricity installed capacity in Fossil fuels,https://africa-energy-portal.org/database,IRENA database,580.0,580.0,580.0,580.0,550.0,550.0,550.0,755.0,801.0,790.0,1034.5,989.5,1099.5,1231.5,1231.5,1606.5,2188.5,2992.5,3113.0,3473.0,3638.5,3848.5,3913.5
Ghana,23,Electricity installed capacity in Geothermal (MW),MW,Electricity,Technical,Electricity installed capacity in Geothermal,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,23,Electricity installed capacity in Hydropower (MW),MW,Electricity,Technical,Electricity installed capacity in Hydropower,https://africa-energy-portal.org/database,IRENA database,1072.0,1072.0,1072.0,1072.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1580.0,1580.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.08996582031,1584.08996582031,1584.08996582031
Ghana,23,Electricity installed capacity in Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,580.0,580.0,580.0,580.0,550.0,550.0,550.0,755.0,801.0,790.0,1034.5,989.5,1099.5,1231.5,1231.5,1606.5,2188.5,2992.5,3113.0,3473.0,3638.5,3848.5,3913.5
Ghana,23,Electricity installed capacity in Nuclear (MW),MW,Electricity,Technical,Electricity installed capacity in Nuclear,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,23,Electricity installed capacity in Solar (MW),MW,Electricity,Technical,Electricity installed capacity in Solar,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13899993896484,7.63899993896484,32.2280006408691,36.5229988098145,42.3089981079102,72.3160018920898,83.1569976806641,107.851997375488,165.42399597168,168.953994750977
Ghana,23,Electricity installed capacity in Total renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Total renewable energy,https://africa-energy-portal.org/database,IRENA database,1077.77404785156,1077.77404785156,1077.77404785156,1077.77404785156,1185.77404785156,1185.77404785156,1184.10400390625,1184.10400390625,1186.77404785156,1186.77404785156,1186.77404785156,1186.77404785156,1186.77404785156,1589.91296386719,1595.91296386719,1624.62194824219,1628.9169921875,1634.70300292969,1664.7099609375,1675.55102539063,1700.33605957031,1757.90795898438,1761.43798828125
Ghana,23,Electricity installed capacity in Wind (MW),MW,Electricity,Technical,Electricity installed capacity in Wind,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652
Ghana,23,Electricity installed capacity in other Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in other Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,23,"Electricity installed capacity, Total (MW)",MW,Electricity,Technical,"Electricity installed capacity, Total",https://africa-energy-portal.org/database,IRENA database,1657.77404785156,1657.77404785156,1657.77404785156,1657.77404785156,1735.77404785156,1735.77404785156,1734.10400390625,1939.10400390625,1987.77404785156,1976.77404785156,2221.27392578125,2176.27392578125,2286.27392578125,2821.4130859375,2827.4130859375,3231.1220703125,3817.4169921875,4627.203125,4777.7099609375,5148.55078125,5338.8359375,5606.408203125,5674.93798828125
Ghana,23,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,Electricity: Net imports,https://africa-energy-portal.org/database,AFREC Database,472.0,160.0,534.0,336.0,213.0,176.0,-125.0,186.0,-263.0,-554.0,-930.0,-610.0,-539.0,-503.0,-471.0,-364.0,-324.379608154297,-20.9340000152588,-600.000122070313,-589.808898925781,-578.551574707031,-1690.07165527344,-1690.07165527344
Ghana,23,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,Energy intensity level of primary energy,https://africa-energy-portal.org/database,Tracking SDG7/WBG,4.8351001739502,4.64589977264404,4.43370008468628,4.00600004196167,3.74880003929138,3.50069999694824,3.57349991798401,3.37350010871887,3.31929993629456,3.21869993209839,3.30320000648499,3.03949999809265,3.12389993667603,2.93129992485046,2.89280009269714,2.94970011711121,2.86929988861084,2.63070011138916,2.80480003356934,2.77900004386902,2.96939992904663,2.88459992408752,3.16000008583069
Ghana,23,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,Energy,Access,Energy: Population without access to clean cooking fuels,https://africa-energy-portal.org/database,Tracking SDG7/WBG,17.7456188201904,18.1009311676025,18.4301815032959,18.7701435089111,19.1187381744385,19.4308929443359,19.7472839355469,20.0215854644775,20.3280639648438,20.6051006317139,20.7617492675781,20.9515819549561,21.2040328979492,21.314115524292,21.5161228179932,21.6249313354492,21.7473888397217,21.8558921813965,21.8325576782227,22.0008850097656,22.0361061096191,22.0559577941895,22.0923023223877
Ghana,23,Population with access to electricity-National (millions of people),Millions of people,Electricity,Access,Population with access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,8.27623844146729,8.70087623596191,9.32467460632324,9.87579441070557,10.6611604690552,8.89684963226318,12.1844902038574,12.9164199829102,14.0956802368164,14.6052398681641,15.7367696762085,16.1030693054199,14.5391702651978,18.6268005371094,21.1116790771484,20.4112892150879,22.36794090271,22.7785701751709,23.6887702941895,25.1309700012207,26.2466297149658,27.0758094787598,27.2471694946289
Ghana,23,Population with access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,1.58224999904633,1.87214004993439,2.1589241027832,2.65228796005249,2.7665228843689,0.896721005439758,3.61151099205017,3.77534508705139,4.34260606765747,4.526930809021,6.69305086135864,5.12849378585815,2.91060209274292,6.32417297363281,8.03804111480713,7.21868991851807,8.50075721740723,8.3961820602417,8.84240436553955,9.12086009979248,9.58208560943604,9.75449466705322,9.48744297027588
Ghana,23,Population with access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,6.6939868927002,6.82873487472534,7.16575002670288,7.22350597381592,7.89463806152344,8.0001277923584,8.57298183441162,9.14107322692871,9.75306987762451,10.0783100128174,9.04371643066406,10.9745798110962,11.6285696029663,12.302619934082,13.0736398696899,13.1925897598267,13.8671798706055,14.3823900222778,14.846360206604,16.0101108551025,16.6645393371582,17.321310043335,17.759729385376
Ghana,23,Population without access to electricity-National (millions of people),Millions of people,Electricity,Access,Population without access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,10.662522315979,10.720724105835,10.5998449325562,10.5709857940674,10.3253803253174,12.6451597213745,9.92893028259277,9.78378963470459,9.20296001434326,9.2985897064209,8.77532958984375,9.01873016357422,11.1938800811768,7.71944999694824,5.85088014602661,7.17152976989746,5.83878993988037,6.05505990982056,5.77486991882324,4.96600008010864,4.4871301651001,4.29824018478394,4.77065992355347
Ghana,23,Population without access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,9.03687953948975,8.88729000091553,8.74473571777344,8.39891242980957,8.4339771270752,10.4541788101196,7.89011907577515,7.87695503234863,7.45795392990112,7.41747903823853,5.38826894760132,7.0822057723999,9.42245769500732,6.12498712539673,4.52139902114868,5.44568014144897,4.26314306259155,4.46167802810669,4.10401582717896,3.908940076828,3.52610397338867,3.42725491523743,3.76317691802979
Ghana,23,Population without access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,1.62564301490784,1.83343505859375,1.85511195659637,2.17207598686218,1.89139401912689,2.19098210334778,2.03881788253784,1.90683698654175,1.74502003192902,1.88110995292664,3.38706398010254,1.93650996685028,1.77142000198364,1.59447002410889,1.32948005199432,1.725870013237,1.57563996315002,1.59337997436523,1.67086005210876,1.05706000328064,0.961030006408691,0.870989978313446,1.00747001171112
Guinea,24,Electricity export (GWh),GWh,Electricity,Supply,Electricity export,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
